"worldbank_country_22","dbpedia2_country_125","1.0"
"dbpedia2_country_136","worldbank_country_83","1.0"
"worldbank_country_32","dbpedia2_country_34","1.0"
"worldbank_country_25","dbpedia2_country_156","1.0"
"dbpedia2_country_10","worldbank_country_41","1.0"
"dbpedia2_country_2","worldbank_country_166","1.0"
"worldbank_country_55","dbpedia2_country_28","1.0"
"worldbank_country_210","dbpedia2_country_72","1.0"
"worldbank_country_171","dbpedia2_country_32","1.0"
"dbpedia2_country_4","worldbank_country_133","1.0"
"dbpedia2_country_124","worldbank_country_100","1.0"
"dbpedia2_country_47","worldbank_country_231","1.0"
"worldbank_country_44","dbpedia2_country_15","1.0"
"dbpedia2_country_126","worldbank_country_176","1.0"
"dbpedia2_country_59","worldbank_country_230","1.0"
"worldbank_country_34","dbpedia2_country_83","1.0"
"dbpedia2_country_48","worldbank_country_60","1.0"
"worldbank_country_82","dbpedia2_country_140","1.0"
"worldbank_country_17","dbpedia2_country_103","1.0"
"worldbank_country_125","dbpedia2_country_63","1.0"
"worldbank_country_31","dbpedia2_country_55","1.0"
"worldbank_country_145","dbpedia2_country_73","1.0"
"worldbank_country_102","dbpedia2_country_122","1.0"
"worldbank_country_150","dbpedia2_country_163","1.0"
"worldbank_country_43","dbpedia2_country_24","1.0"
"worldbank_country_158","dbpedia2_country_135","1.0"
"worldbank_country_11","dbpedia2_country_116","1.0"
"dbpedia2_country_50","worldbank_country_195","0.90625"
"dbpedia2_country_75","worldbank_country_104","1.0"
"worldbank_country_80","dbpedia2_country_52","1.0"
"dbpedia2_country_141","worldbank_country_198","1.0"
"dbpedia2_country_29","worldbank_country_54","1.0"
"worldbank_country_132","dbpedia2_country_36","1.0"
"dbpedia2_country_39","worldbank_country_65","1.0"
"worldbank_country_16","dbpedia2_country_37","1.0"
"dbpedia2_country_61","worldbank_country_73","1.0"
"dbpedia2_country_134","worldbank_country_84","1.0"
"worldbank_country_107","dbpedia2_country_93","1.0"
"worldbank_country_172","dbpedia2_country_43","1.0"
"worldbank_country_28","dbpedia2_country_68","1.0"
"worldbank_country_35","dbpedia2_country_104","1.0"
"dbpedia2_country_106","worldbank_country_124","1.0"
"dbpedia2_country_35","worldbank_country_141","1.0"
"worldbank_country_92","dbpedia2_country_94","1.0"
"worldbank_country_77","dbpedia2_country_151","1.0"
"worldbank_country_126","dbpedia2_country_96","1.0"
"worldbank_country_175","dbpedia2_country_108","1.0"
"worldbank_country_1","dbpedia2_country_144","1.0"
"worldbank_country_222","dbpedia2_country_95","1.0"
"worldbank_country_168","dbpedia2_country_54","1.0"
"worldbank_country_183","dbpedia2_country_6","1.0"
"worldbank_country_113","dbpedia2_country_130","1.0"
