dbpedia1_city_327,wcp_city_17742,true
dbpedia1_city_327,wcp_city_17046,false
dbpedia1_city_1072,wcp_city_16987,false
dbpedia1_city_1072,wcp_city_16255,true
dbpedia1_city_1072,wcp_city_17093,false
dbpedia1_city_328,wcp_city_16344,true
dbpedia1_city_328,wcp_city_18621,true
dbpedia1_city_1089,wcp_city_17814,true
dbpedia1_city_1089,wcp_city_16511,false
dbpedia1_city_1089,wcp_city_129,false
dbpedia1_city_1089,wcp_city_6098,false
dbpedia1_city_1088,wcp_city_17511,false
dbpedia1_city_1088,wcp_city_17292,false
dbpedia1_city_1088,wcp_city_17237,true
dbpedia1_city_351,wcp_city_18090,true
dbpedia1_city_351,wcp_city_18680,false
dbpedia1_city_351,wcp_city_17472,false
dbpedia1_city_351,wcp_city_17262,false
dbpedia1_city_1087,wcp_city_17372,false
dbpedia1_city_1087,wcp_city_18595,false
dbpedia1_city_1087,wcp_city_18319,true
dbpedia1_city_355,wcp_city_18869,true
dbpedia1_city_1086,wcp_city_17852,true
dbpedia1_city_1086,wcp_city_5342,false
dbpedia1_city_358,wcp_city_18571,true
dbpedia1_city_1080,wcp_city_18047,true
dbpedia1_city_1080,wcp_city_17169,false
dbpedia1_city_359,wcp_city_16989,true
dbpedia1_city_359,wcp_city_16437,false
dbpedia1_city_359,wcp_city_18175,false
dbpedia1_city_359,wcp_city_7136,false
dbpedia1_city_1098,wcp_city_17398,true
dbpedia1_city_1098,wcp_city_18398,false
dbpedia1_city_1091,wcp_city_9801,false
dbpedia1_city_1091,wcp_city_16295,false
dbpedia1_city_1091,wcp_city_16259,true
dbpedia1_city_1091,wcp_city_17314,false
dbpedia1_city_1091,wcp_city_18418,false
dbpedia1_city_1090,wcp_city_17719,true
dbpedia1_city_808,wcp_city_18729,false
dbpedia1_city_808,wcp_city_18788,true
dbpedia1_city_807,wcp_city_17604,true
dbpedia1_city_807,wcp_city_17407,false
dbpedia1_city_809,wcp_city_16734,false
dbpedia1_city_809,wcp_city_17887,false
dbpedia1_city_809,wcp_city_16505,false
dbpedia1_city_809,wcp_city_18196,false
dbpedia1_city_809,wcp_city_18767,false
dbpedia1_city_1658,wcp_city_17720,true
dbpedia1_city_1658,wcp_city_18291,false
dbpedia1_city_2507,wcp_city_2090,true
dbpedia1_city_2988,wcp_city_13335,true
dbpedia1_city_2988,wcp_city_9387,false
dbpedia1_city_40,wcp_city_17770,true
dbpedia1_city_40,wcp_city_17321,false
dbpedia1_city_1654,wcp_city_16992,false
dbpedia1_city_1654,wcp_city_17602,true
dbpedia1_city_46,wcp_city_17162,false
dbpedia1_city_46,wcp_city_18284,true
dbpedia1_city_2987,wcp_city_13138,false
dbpedia1_city_43,wcp_city_11184,false
dbpedia1_city_43,wcp_city_16324,true
dbpedia1_city_43,wcp_city_17064,false
dbpedia1_city_2500,wcp_city_2044,true
dbpedia1_city_2500,wcp_city_10227,false
dbpedia1_city_2500,wcp_city_18013,false
dbpedia1_city_2500,wcp_city_18116,false
dbpedia1_city_2500,wcp_city_17510,false
dbpedia1_city_2500,wcp_city_18950,false
dbpedia1_city_2985,wcp_city_13175,false
dbpedia1_city_2985,wcp_city_13176,false
dbpedia1_city_2985,wcp_city_15597,false
dbpedia1_city_2994,wcp_city_15527,true
dbpedia1_city_2994,wcp_city_9257,false
dbpedia1_city_37,wcp_city_16763,false
dbpedia1_city_37,wcp_city_17741,false
dbpedia1_city_37,wcp_city_17894,false
dbpedia1_city_37,wcp_city_18835,true
dbpedia1_city_37,wcp_city_16265,false
dbpedia1_city_813,wcp_city_17709,false
dbpedia1_city_813,wcp_city_17847,true
dbpedia1_city_813,wcp_city_18055,false
dbpedia1_city_813,wcp_city_6186,false
dbpedia1_city_1665,wcp_city_16986,false
dbpedia1_city_1665,wcp_city_18172,true
dbpedia1_city_2513,wcp_city_2068,true
dbpedia1_city_2513,wcp_city_17170,false
dbpedia1_city_1664,wcp_city_18787,false
dbpedia1_city_1664,wcp_city_18320,true
dbpedia1_city_32,wcp_city_3450,false
dbpedia1_city_32,wcp_city_4892,false
dbpedia1_city_32,wcp_city_18752,true
dbpedia1_city_1666,wcp_city_5806,false
dbpedia1_city_1666,wcp_city_16959,true
dbpedia1_city_1666,wcp_city_10202,false
dbpedia1_city_2520,wcp_city_2107,true
dbpedia1_city_2520,wcp_city_18801,false
dbpedia1_city_1673,wcp_city_17910,false
dbpedia1_city_1673,wcp_city_16561,false
dbpedia1_city_1673,wcp_city_270,false
dbpedia1_city_1673,wcp_city_5663,false
dbpedia1_city_1673,wcp_city_18583,true
